rate,date,pctl12_5,pctl87_5,volume,alternativeCalculation,alternativeCalculationReason,publicationTime,republication,numberOfTransactions,numberOfAgents
0.642,2022-09-09,0.6,0.65,49975.0,False,,2022-09-12T09:00:00Z,False,53.0,5.0
0.647,2022-09-12,0.6,0.65,64142.0,False,,2022-09-13T09:00:00Z,False,59.0,5.0
0.646,2022-09-13,0.6,0.65,64109.0,False,,2022-09-14T09:00:00Z,False,52.0,5.0
0.648,2022-09-14,0.6,0.65,73137.0,False,,2022-09-15T09:00:00Z,False,52.0,5.0
0.648,2022-09-15,0.6,0.65,68962.0,False,,2022-09-16T09:00:00Z,False,53.0,5.0
0.645,2022-09-16,0.6,0.65,59899.0,False,,2022-09-19T09:00:00Z,False,55.0,5.0
0.647,2022-09-19,0.6,0.65,52491.0,False,,2022-09-20T09:00:00Z,False,56.0,4.0
0.642,2022-09-20,0.6,0.65,61520.0,False,,2022-09-21T09:00:00Z,False,60.0,5.0
1.64,2022-09-21,1.6,1.65,80912.0,False,,2022-09-22T09:00:00Z,False,67.0,7.0
1.638,2022-09-22,1.6,1.65,68097.0,False,,2022-09-23T09:00:00Z,False,83.0,5.0
1.639,2022-09-23,1.6,1.65,68091.0,False,,2022-09-26T09:00:00Z,False,88.0,5.0
1.641,2022-09-26,1.6,1.65,59599.0,False,,2022-09-27T09:00:00Z,False,83.0,6.0
1.643,2022-09-27,1.6,1.65,57558.0,False,,2022-09-28T09:00:00Z,False,80.0,7.0
1.643,2022-09-28,1.6,1.65,58067.0,False,,2022-09-29T09:00:00Z,False,71.0,6.0
1.639,2022-09-29,1.6,1.65,58214.0,False,,2022-09-30T09:00:00Z,False,74.0,5.0
1.645,2022-09-30,1.6,1.7,62905.0,False,,2022-10-03T09:00:00Z,False,66.0,5.0
1.642,2022-10-03,1.6,1.65,50485.0,False,,2022-10-04T09:00:00Z,False,70.0,5.0
1.646,2022-10-04,1.6,1.7,53644.0,False,,2022-10-05T09:00:00Z,False,63.0,4.0
1.635,2022-10-05,1.6,1.65,49776.0,False,,2022-10-06T09:00:00Z,False,69.0,5.0
1.636,2022-10-06,1.6,1.65,48608.0,False,,2022-10-07T09:00:00Z,False,63.0,4.0
1.634,2022-10-07,1.59,1.65,51321.0,False,,2022-10-10T09:00:00Z,False,68.0,5.0
1.634,2022-10-10,1.6,1.65,51458.0,False,,2022-10-11T09:00:00Z,False,64.0,5.0
1.64,2022-10-11,1.6,1.65,74289.0,False,,2022-10-12T09:00:00Z,False,66.0,5.0
1.635,2022-10-12,1.6,1.65,56723.0,False,,2022-10-13T09:00:00Z,False,69.0,4.0
1.635,2022-10-13,1.6,1.65,53629.0,False,,2022-10-14T09:00:00Z,False,62.0,4.0
1.634,2022-10-14,1.6,1.65,61286.0,False,,2022-10-17T09:00:00Z,False,68.0,4.0
1.635,2022-10-17,1.6,1.65,67325.0,False,,2022-10-18T09:00:00Z,False,70.0,5.0
1.638,2022-10-18,1.6,1.65,53683.0,False,,2022-10-19T09:00:00Z,False,69.0,5.0
1.642,2022-10-19,1.6,1.65,59714.0,False,,2022-10-20T09:00:00Z,False,66.0,4.0
1.634,2022-10-20,1.6,1.65,62727.0,False,,2022-10-21T09:00:00Z,False,78.0,4.0
1.639,2022-10-21,1.6,1.65,54835.0,False,,2022-10-24T09:00:00Z,False,74.0,5.0
1.638,2022-10-24,1.6,1.65,58885.0,False,,2022-10-25T09:00:00Z,False,82.0,6.0
1.638,2022-10-25,1.6,1.65,58319.0,False,,2022-10-26T09:00:00Z,False,84.0,5.0
1.642,2022-10-26,1.6,1.65,53135.0,False,,2022-10-27T09:00:00Z,False,75.0,5.0
1.64,2022-10-27,1.6,1.65,54478.0,False,,2022-10-28T09:00:00Z,False,77.0,4.0
1.639,2022-10-28,1.6,1.65,56530.0,False,,2022-10-31T10:00:00Z,False,80.0,4.0
1.638,2022-10-31,1.6,1.65,59180.0,False,,2022-11-01T10:00:00Z,False,78.0,5.0
1.633,2022-11-01,1.6,1.65,51449.0,False,,2022-11-02T10:00:00Z,False,71.0,5.0
1.634,2022-11-02,1.6,1.65,56212.0,False,,2022-11-03T10:00:00Z,False,78.0,6.0
1.634,2022-11-03,1.6,1.65,57116.0,False,,2022-11-04T10:00:00Z,False,73.0,5.0
1.635,2022-11-04,1.6,1.65,58200.0,False,,2022-11-07T10:00:00Z,False,76.0,4.0
1.639,2022-11-07,1.6,1.68,54093.0,False,,2022-11-08T10:00:00Z,False,73.0,6.0
1.641,2022-11-08,1.6,1.68,47948.0,False,,2022-11-09T10:00:00Z,False,76.0,6.0
1.647,2022-11-09,1.6,1.7,46450.0,False,,2022-11-10T10:00:00Z,False,70.0,6.0
1.642,2022-11-10,1.6,1.7,46084.0,False,,2022-11-11T10:00:00Z,False,69.0,5.0
1.633,2022-11-11,1.6,1.65,65515.0,False,,2022-11-14T10:00:00Z,False,69.0,6.0
1.642,2022-11-14,1.6,1.65,78009.0,False,,2022-11-15T10:00:00Z,False,74.0,6.0
1.641,2022-11-15,1.6,1.65,80298.0,False,,2022-11-16T10:00:00Z,False,74.0,7.0
1.635,2022-11-16,1.6,1.65,78963.0,False,,2022-11-17T10:00:00Z,False,76.0,6.0
1.64,2022-11-17,1.6,1.65,84467.0,False,,2022-11-18T10:00:00Z,False,79.0,6.0
1.636,2022-11-18,1.6,1.65,70635.0,False,,2022-11-21T10:00:00Z,False,82.0,6.0
1.632,2022-11-21,1.6,1.65,75270.0,False,,2022-11-22T10:00:00Z,False,77.0,6.0
1.636,2022-11-22,1.6,1.65,70994.0,False,,2022-11-23T10:00:00Z,False,78.0,6.0
1.633,2022-11-23,1.6,1.65,62243.0,False,,2022-11-24T10:00:00Z,False,83.0,6.0
1.635,2022-11-24,1.6,1.65,66582.0,False,,2022-11-25T10:00:00Z,False,89.0,6.0
1.637,2022-11-25,1.6,1.65,68096.0,False,,2022-11-28T10:00:00Z,False,91.0,6.0
1.642,2022-11-28,1.6,1.65,72044.0,False,,2022-11-29T10:00:00Z,False,83.0,5.0
1.643,2022-11-29,1.6,1.65,77156.0,False,,2022-11-30T10:00:00Z,False,81.0,6.0
2.378,2022-11-30,2.3,2.4,78918.0,False,,2022-12-01T10:00:00Z,False,82.0,5.0
2.371,2022-12-01,2.3,2.4,66028.0,False,,2022-12-02T10:00:00Z,False,77.0,5.0
2.376,2022-12-02,2.3,2.4,60108.0,False,,2022-12-05T10:00:00Z,False,76.0,5.0
2.373,2022-12-05,2.3,2.4,64492.0,False,,2022-12-06T10:00:00Z,False,77.0,5.0
2.381,2022-12-06,2.3,2.4,61118.0,False,,2022-12-07T10:00:00Z,False,75.0,5.0
2.373,2022-12-07,2.3,2.4,63078.0,False,,2022-12-08T10:00:00Z,False,74.0,5.0
2.372,2022-12-08,2.3,2.4,65092.0,False,,2022-12-09T10:00:00Z,False,78.0,5.0
2.373,2022-12-09,2.3,2.4,64714.0,False,,2022-12-12T10:00:00Z,False,78.0,5.0
2.376,2022-12-12,2.3,2.4,83731.0,False,,2022-12-13T10:00:00Z,False,76.0,5.0
2.371,2022-12-13,2.3,2.4,68911.0,False,,2022-12-14T10:00:00Z,False,71.0,5.0
2.377,2022-12-14,2.3,2.4,61196.0,False,,2022-12-15T10:00:00Z,False,75.0,5.0
2.382,2022-12-15,2.3,2.4,60631.0,False,,2022-12-16T10:00:00Z,False,76.0,6.0
2.38,2022-12-16,2.3,2.4,63181.0,False,,2022-12-19T10:00:00Z,False,81.0,6.0
2.381,2022-12-19,2.3,2.4,60271.0,False,,2022-12-20T10:00:00Z,False,76.0,6.0
2.375,2022-12-20,2.3,2.4,50131.0,False,,2022-12-21T10:00:00Z,False,78.0,6.0
2.366,2022-12-21,2.29,2.4,64450.0,False,,2022-12-22T10:00:00Z,False,81.0,4.0
2.378,2022-12-22,2.3,2.4,59483.0,False,,2022-12-23T10:00:00Z,False,87.0,4.0
2.375,2022-12-23,2.3,2.4,60756.0,False,,2022-12-27T10:00:00Z,False,87.0,5.0
2.379,2022-12-27,2.3,2.4,49942.0,False,,2022-12-28T10:00:00Z,False,72.0,5.0
2.376,2022-12-28,2.3,2.4,46595.0,False,,2022-12-29T10:00:00Z,False,74.0,6.0
2.375,2022-12-29,2.3,2.4,43183.0,False,,2022-12-30T10:00:00Z,False,68.0,5.0
-9.038,2022-12-30,-11.0,-7.2,17073.0,False,,2023-01-02T10:00:00Z,False,24.0,3.0
2.372,2023-01-02,2.3,2.4,30518.0,False,,2023-01-03T10:00:00Z,False,55.0,4.0
2.373,2023-01-03,2.3,2.4,34807.0,False,,2023-01-04T10:00:00Z,False,62.0,5.0
2.383,2023-01-04,2.3,2.4,37830.0,False,,2023-01-05T10:00:00Z,False,71.0,5.0
2.379,2023-01-05,2.3,2.4,42811.0,False,,2023-01-09T10:00:00Z,False,72.0,5.0
2.384,2023-01-09,2.3,2.4,48407.0,False,,2023-01-10T10:00:00Z,False,75.0,4.0
2.383,2023-01-10,2.3,2.4,49310.0,False,,2023-01-11T10:00:00Z,False,69.0,4.0
2.385,2023-01-11,2.3,2.4,51351.0,False,,2023-01-12T10:00:00Z,False,73.0,4.0
2.388,2023-01-12,2.3,2.4,51440.0,False,,2023-01-13T10:00:00Z,False,77.0,6.0
2.38,2023-01-13,2.3,2.4,55970.0,False,,2023-01-16T10:00:00Z,False,79.0,5.0
2.383,2023-01-16,2.3,2.4,64180.0,False,,2023-01-17T10:00:00Z,False,83.0,5.0
2.396,2023-01-17,2.33,2.4,62965.0,False,,2023-01-18T10:00:00Z,False,78.0,5.0
2.388,2023-01-18,2.3,2.4,58580.0,False,,2023-01-19T10:00:00Z,False,77.0,6.0
2.39,2023-01-19,2.33,2.4,63394.0,False,,2023-01-20T10:00:00Z,False,80.0,6.0
2.39,2023-01-20,2.33,2.4,63229.0,False,,2023-01-23T10:00:00Z,False,79.0,6.0
2.394,2023-01-23,2.35,2.4,65486.0,False,,2023-01-24T10:00:00Z,False,80.0,4.0
2.394,2023-01-24,2.35,2.4,64239.0,False,,2023-01-25T10:00:00Z,False,84.0,5.0
2.394,2023-01-25,,,,True,4,2023-01-26T15:03:00Z,False,,
2.395,2023-01-26,2.35,2.4,67143.0,False,,2023-01-27T10:00:00Z,False,90.0,6.0
2.392,2023-01-27,2.35,2.4,51444.0,False,,2023-01-30T10:00:00Z,False,85.0,4.0
2.393,2023-01-30,2.35,2.4,57096.0,False,,2023-01-31T10:00:00Z,False,82.0,5.0
2.395,2023-01-31,2.35,2.4,63391.0,False,,2023-02-01T10:00:00Z,False,75.0,7.0
2.397,2023-02-01,2.35,2.45,64227.0,False,,2023-02-02T10:00:00Z,False,81.0,6.0
2.394,2023-02-02,2.35,2.4,58790.0,False,,2023-02-03T10:00:00Z,False,76.0,5.0
2.394,2023-02-03,2.33,2.4,59367.0,False,,2023-02-06T10:00:00Z,False,76.0,5.0
2.375,2023-02-06,2.3,2.4,62502.0,False,,2023-02-07T10:00:00Z,False,79.0,5.0
2.389,2023-02-07,2.3,2.4,65284.0,False,,2023-02-08T10:00:00Z,False,77.0,4.0
2.384,2023-02-08,2.3,2.4,65258.0,False,,2023-02-09T10:00:00Z,False,78.0,4.0
2.384,2023-02-09,2.3,2.4,61902.0,False,,2023-02-10T10:00:00Z,False,78.0,4.0
2.387,2023-02-10,2.3,2.43,64843.0,False,,2023-02-13T10:00:00Z,False,82.0,5.0
2.397,2023-02-13,2.35,2.4,97083.0,False,,2023-02-14T10:00:00Z,False,87.0,7.0
2.393,2023-02-14,2.32,2.4,101192.0,False,,2023-02-15T10:00:00Z,False,82.0,7.0
2.891,2023-02-15,2.82,2.95,65257.0,False,,2023-02-16T10:00:00Z,False,78.0,6.0
2.891,2023-02-16,2.85,2.95,61170.0,False,,2023-02-17T10:00:00Z,False,73.0,5.0
2.894,2023-02-17,2.85,2.95,67927.0,False,,2023-02-20T10:00:00Z,False,79.0,5.0
2.893,2023-02-20,2.82,2.95,55243.0,False,,2023-02-21T10:00:00Z,False,78.0,4.0
2.903,2023-02-21,2.85,2.95,60751.0,False,,2023-02-22T10:00:00Z,False,55.0,4.0
2.899,2023-02-22,2.85,2.9,96786.0,False,,2023-02-23T10:00:00Z,False,84.0,6.0
2.899,2023-02-23,2.85,2.95,70734.0,False,,2023-02-24T10:00:00Z,False,91.0,6.0
2.899,2023-02-24,2.85,2.95,71080.0,False,,2023-02-27T10:00:00Z,False,89.0,5.0
2.898,2023-02-27,2.85,2.93,71813.0,False,,2023-02-28T10:00:00Z,False,91.0,6.0
2.897,2023-02-28,2.85,2.9,64738.0,False,,2023-03-01T10:00:00Z,False,83.0,5.0
2.896,2023-03-01,2.84,2.95,60732.0,False,,2023-03-02T10:00:00Z,False,83.0,5.0
2.897,2023-03-02,2.85,2.95,58850.0,False,,2023-03-03T10:00:00Z,False,83.0,5.0
2.897,2023-03-03,2.85,2.95,56563.0,False,,2023-03-06T10:00:00Z,False,81.0,6.0
2.893,2023-03-06,2.85,2.9,49233.0,False,,2023-03-07T10:00:00Z,False,83.0,6.0
2.892,2023-03-07,2.84,2.9,46167.0,False,,2023-03-08T10:00:00Z,False,80.0,5.0
2.896,2023-03-08,2.85,2.9,51838.0,False,,2023-03-09T10:00:00Z,False,78.0,4.0
2.893,2023-03-09,2.85,2.9,48881.0,False,,2023-03-10T10:00:00Z,False,85.0,5.0
2.907,2023-03-10,2.85,3.0,59481.0,False,,2023-03-13T10:00:00Z,False,82.0,5.0
2.897,2023-03-13,2.85,2.9,51672.0,False,,2023-03-14T10:00:00Z,False,78.0,5.0
2.896,2023-03-14,2.85,2.9,56661.0,False,,2023-03-15T10:00:00Z,False,76.0,6.0
2.896,2023-03-15,2.85,2.9,75749.0,False,,2023-03-16T10:00:00Z,False,81.0,5.0
2.896,2023-03-16,2.85,2.9,76059.0,False,,2023-03-17T10:00:00Z,False,83.0,5.0
2.894,2023-03-17,2.85,2.9,66255.0,False,,2023-03-20T10:00:00Z,False,87.0,5.0
2.892,2023-03-20,2.85,2.9,69733.0,False,,2023-03-21T10:00:00Z,False,79.0,4.0
2.893,2023-03-21,2.84,2.9,66629.0,False,,2023-03-22T10:00:00Z,False,82.0,5.0
2.896,2023-03-22,2.85,2.9,84840.0,False,,2023-03-23T10:00:00Z,False,86.0,6.0
2.89,2023-03-23,2.84,2.9,65992.0,False,,2023-03-24T10:00:00Z,False,95.0,6.0
2.893,2023-03-24,2.82,2.9,69014.0,False,,2023-03-27T09:00:00Z,False,102.0,6.0
2.89,2023-03-27,2.82,2.9,69162.0,False,,2023-03-28T09:00:00Z,False,96.0,5.0
2.89,2023-03-28,2.82,2.9,67237.0,False,,2023-03-29T09:00:00Z,False,92.0,6.0
2.889,2023-03-29,2.82,2.9,60493.0,False,,2023-03-30T09:00:00Z,False,88.0,5.0
2.889,2023-03-30,2.83,2.9,54543.0,False,,2023-03-31T09:00:00Z,False,83.0,4.0
2.876,2023-03-31,2.8,2.9,53001.0,False,,2023-04-03T09:00:00Z,False,81.0,4.0
2.883,2023-04-03,2.8,2.9,56993.0,False,,2023-04-04T09:00:00Z,False,81.0,5.0
2.89,2023-04-04,2.8,2.9,46635.0,False,,2023-04-05T09:00:00Z,False,89.0,5.0
2.888,2023-04-05,2.82,2.9,49260.0,False,,2023-04-06T09:00:00Z,False,85.0,6.0
2.891,2023-04-06,2.82,2.9,47789.0,False,,2023-04-11T09:00:00Z,False,83.0,5.0
2.89,2023-04-11,2.84,2.9,39122.0,False,,2023-04-12T09:00:00Z,False,76.0,5.0
2.889,2023-04-12,2.82,2.9,44095.0,False,,2023-04-13T09:00:00Z,False,82.0,4.0
2.89,2023-04-13,2.8,2.9,51554.0,False,,2023-04-14T09:00:00Z,False,85.0,5.0
2.893,2023-04-14,2.82,2.9,53795.0,False,,2023-04-17T09:00:00Z,False,84.0,5.0
2.895,2023-04-17,2.85,2.9,56904.0,False,,2023-04-18T09:00:00Z,False,87.0,6.0
2.895,2023-04-18,2.82,2.9,57062.0,False,,2023-04-19T09:00:00Z,False,90.0,7.0
2.889,2023-04-19,2.82,2.9,58986.0,False,,2023-04-20T09:00:00Z,False,96.0,5.0
2.892,2023-04-20,2.83,2.9,53403.0,False,,2023-04-21T09:00:00Z,False,92.0,7.0
2.894,2023-04-21,2.84,2.9,61049.0,False,,2023-04-24T09:00:00Z,False,97.0,6.0
2.895,2023-04-24,2.85,2.9,64831.0,False,,2023-04-25T09:00:00Z,False,98.0,6.0
2.897,2023-04-25,2.85,2.95,67256.0,False,,2023-04-26T09:00:00Z,False,106.0,6.0
2.895,2023-04-26,2.85,2.9,59451.0,False,,2023-04-27T09:00:00Z,False,100.0,6.0
2.898,2023-04-27,2.85,2.9,60361.0,False,,2023-04-28T09:00:00Z,False,98.0,6.0
2.9,2023-04-28,2.89,2.9,53829.0,False,,2023-05-02T07:00:00Z,False,89.0,6.0
2.897,2023-05-02,2.85,2.9,58867.0,False,,2023-05-03T07:00:00Z,False,89.0,5.0
3.383,2023-05-03,3.3,3.4,57858.0,False,,2023-05-04T07:00:00Z,False,89.0,7.0
3.394,2023-05-04,3.34,3.4,53089.0,False,,2023-05-05T07:00:00Z,False,87.0,5.0
3.392,2023-05-05,3.35,3.4,60327.0,False,,2023-05-08T07:00:00Z,False,89.0,5.0
3.39,2023-05-08,3.33,3.4,62005.0,False,,2023-05-09T07:00:00Z,False,94.0,5.0
3.388,2023-05-09,3.33,3.4,57137.0,False,,2023-05-10T07:00:00Z,False,93.0,5.0
3.384,2023-05-10,3.3,3.4,57804.0,False,,2023-05-11T07:00:00Z,False,95.0,5.0
3.386,2023-05-11,3.33,3.4,56768.0,False,,2023-05-12T07:00:00Z,False,95.0,6.0
3.387,2023-05-12,3.33,3.4,51963.0,False,,2023-05-15T07:00:00Z,False,87.0,6.0
3.387,2023-05-15,3.33,3.4,49793.0,False,,2023-05-16T07:00:00Z,False,86.0,7.0
3.388,2023-05-16,3.33,3.4,47498.0,False,,2023-05-17T07:00:00Z,False,86.0,6.0
3.388,2023-05-17,3.3,3.4,49798.0,False,,2023-05-19T07:00:00Z,False,88.0,5.0
3.385,2023-05-19,3.3,3.4,46455.0,False,,2023-05-22T07:00:00Z,False,85.0,6.0
3.387,2023-05-22,3.3,3.4,46914.0,False,,2023-05-23T07:00:00Z,False,94.0,6.0
3.388,2023-05-23,3.3,3.4,42759.0,False,,2023-05-24T07:00:00Z,False,93.0,5.0
3.396,2023-05-24,3.33,3.4,61386.0,False,,2023-05-25T07:00:00Z,False,102.0,6.0
3.4,2023-05-25,3.4,3.4,45686.0,False,,2023-05-26T07:00:00Z,False,81.0,6.0
3.391,2023-05-26,3.3,3.4,58986.0,False,,2023-05-29T07:00:00Z,False,108.0,7.0
3.39,2023-05-29,3.3,3.4,52160.0,False,,2023-05-30T07:00:00Z,False,105.0,6.0
3.39,2023-05-30,3.3,3.4,52301.0,False,,2023-05-31T07:00:00Z,False,106.0,6.0
3.39,2023-05-31,3.35,3.4,56109.0,False,,2023-06-01T07:00:00Z,False,96.0,6.0
3.39,2023-06-01,3.35,3.4,59136.0,False,,2023-06-02T07:00:00Z,False,103.0,5.0
3.39,2023-06-02,3.33,3.4,56075.0,False,,2023-06-05T07:00:00Z,False,106.0,6.0
3.39,2023-06-05,3.33,3.4,51836.0,False,,2023-06-07T07:00:00Z,False,100.0,5.0
3.393,2023-06-07,3.33,3.4,61373.0,False,,2023-06-08T07:00:00Z,False,110.0,6.0
3.389,2023-06-08,3.33,3.4,61282.0,False,,2023-06-09T07:00:00Z,False,109.0,5.0
3.391,2023-06-09,3.33,3.4,58180.0,False,,2023-06-12T07:00:00Z,False,109.0,7.0
3.392,2023-06-12,3.35,3.4,71643.0,False,,2023-06-13T07:00:00Z,False,103.0,6.0
3.393,2023-06-13,3.33,3.4,77863.0,False,,2023-06-14T07:00:00Z,False,113.0,6.0
3.388,2023-06-14,3.33,3.4,54294.0,False,,2023-06-15T07:00:00Z,False,99.0,5.0
3.389,2023-06-15,3.33,3.4,51570.0,False,,2023-06-16T07:00:00Z,False,102.0,5.0
3.388,2023-06-16,3.33,3.4,60316.0,False,,2023-06-19T07:00:00Z,False,115.0,6.0
3.391,2023-06-19,3.34,3.4,58080.0,False,,2023-06-20T07:00:00Z,False,110.0,7.0
3.391,2023-06-20,3.34,3.4,54138.0,False,,2023-06-21T07:00:00Z,False,102.0,7.0
3.388,2023-06-21,3.33,3.4,65341.0,False,,2023-06-22T07:00:00Z,False,106.0,7.0
3.395,2023-06-22,3.34,3.4,57784.0,False,,2023-06-26T07:00:00Z,False,111.0,6.0
3.396,2023-06-26,3.35,3.4,62287.0,False,,2023-06-27T07:00:00Z,False,111.0,6.0
3.396,2023-06-27,3.35,3.4,67667.0,False,,2023-06-28T07:00:00Z,False,112.0,6.0
3.39,2023-06-28,3.33,3.4,57331.0,False,,2023-06-29T07:00:00Z,False,107.0,6.0
3.391,2023-06-29,3.34,3.4,57647.0,False,,2023-06-30T07:00:00Z,False,117.0,6.0
3.392,2023-06-30,3.33,3.4,45983.0,False,,2023-07-03T07:00:00Z,False,87.0,5.0
3.39,2023-07-03,3.33,3.4,56472.0,False,,2023-07-04T07:00:00Z,False,108.0,6.0
3.389,2023-07-04,3.33,3.4,57601.0,False,,2023-07-05T07:00:00Z,False,115.0,6.0
3.637,2023-07-05,3.5,3.65,52621.0,False,,2023-07-06T07:00:00Z,False,113.0,6.0
3.64,2023-07-06,3.55,3.65,50121.0,False,,2023-07-07T07:00:00Z,False,108.0,5.0
3.644,2023-07-07,3.59,3.65,50949.0,False,,2023-07-10T07:00:00Z,False,109.0,5.0
3.644,2023-07-10,3.57,3.65,46943.0,False,,2023-07-11T07:00:00Z,False,100.0,6.0
3.635,2023-07-11,3.55,3.65,52700.0,False,,2023-07-12T07:00:00Z,False,106.0,6.0
3.637,2023-07-12,3.55,3.65,45895.0,False,,2023-07-13T07:00:00Z,False,102.0,6.0
3.641,2023-07-13,3.55,3.65,43352.0,False,,2023-07-14T07:00:00Z,False,104.0,6.0
3.64,2023-07-14,3.55,3.65,53046.0,False,,2023-07-17T07:00:00Z,False,103.0,6.0
3.645,2023-07-17,3.6,3.65,62687.0,False,,2023-07-18T07:00:00Z,False,103.0,7.0
3.644,2023-07-18,3.59,3.65,62339.0,False,,2023-07-19T07:00:00Z,False,105.0,6.0
3.638,2023-07-19,3.55,3.65,53859.0,False,,2023-07-20T07:00:00Z,False,103.0,6.0
3.637,2023-07-20,3.55,3.65,52767.0,False,,2023-07-21T07:00:00Z,False,102.0,6.0
3.643,2023-07-21,3.57,3.65,64225.0,False,,2023-07-24T07:00:00Z,False,109.0,6.0
3.647,2023-07-24,3.6,3.65,63036.0,False,,2023-07-25T07:00:00Z,False,114.0,6.0
3.644,2023-07-25,3.55,3.65,58280.0,False,,2023-07-26T07:00:00Z,False,111.0,6.0
3.646,2023-07-26,3.58,3.65,56061.0,False,,2023-07-27T07:00:00Z,False,114.0,6.0
3.645,2023-07-27,3.6,3.65,56337.0,False,,2023-07-28T07:00:00Z,False,116.0,5.0
3.645,2023-07-28,3.57,3.65,52517.0,False,,2023-07-31T07:00:00Z,False,117.0,5.0
3.645,2023-07-31,3.58,3.65,52676.0,False,,2023-08-01T07:00:00Z,False,101.0,5.0
3.644,2023-08-01,3.59,3.65,40059.0,False,,2023-08-02T07:00:00Z,False,79.0,4.0
3.642,2023-08-02,3.55,3.65,50501.0,False,,2023-08-03T07:00:00Z,False,110.0,5.0
3.639,2023-08-03,3.55,3.65,50590.0,False,,2023-08-04T07:00:00Z,False,112.0,6.0
3.638,2023-08-04,3.55,3.65,47865.0,False,,2023-08-07T07:00:00Z,False,112.0,6.0
